actor_id,id_paax,actor_name,actor_type,actor_iso3c,sub_type,cs_type,abbreviation,actor_country,actor_gwno,actor_region,un_type,international,regional,domestic,women,ucdp_id,ucdp_name,acled_name,acled_other
248,CON_248,Djibouti,Country/State,DJI,,,,Djibouti,522.0,Africa,,,,,,96.0,Government of Djibouti,Government of Djibouti (1999-),
253,CON_253,Burundi,Country/State,BDI,,,,Burundi,516.0,Africa,,,,,,93.0,Government of Burundi,Government of Burundi (2005-),Government of Burundi (1996-2005) | Government of Burundi (2005-)
255,CON_255,Algeria,Country/State,DZA,,,,Algeria,615.0,Africa,,,,,,109.0,Government of Algeria,Government of Algeria (2019-),Government of Algeria (1999-2019) | Government of Algeria (2019-)
257,ARM_257,Arab Movement of Azawad ,Armed Organization,MLI,,,MAA,Mali,432.0,Africa,,,,,,4380.0,MAA,MAA: Arab Movement of the Azawad (Platform),
258,ARM_258,National Union for the Total Independence of Angola,Armed Organization,AGO,,,UNITA,Angola,540.0,Africa,,,,,,567.0,UNITA,UNITA: National Union for the Total Independence of Angola,
259,CON_259,Portugal,Country/State,PRT,,,,Portugal,235.0,Europe,,,,,,36.0,Government of Portugal,Government of Portugal (2015-),
260,CON_260,Angola,Country/State,AGO,,,,Angola,540.0,Africa,,,,,,99.0,Government of Angola,Government of Angola (1975-),
261,ARM_261,Liberian Peace Council,Armed Organization,LBR,,,,Liberia,450.0,Africa,,,,,,,,,
262,ARM_262,National Patriotic Front of Liberia - Central Revolutionary Council,Armed Organization,LBR,,,NPFL-CRC,Liberia,450.0,Africa,,,,,,,,NPFL: National Patriotic Front Liberia,
263,UMB_263,United Tajik Opposition,Umbrella,TJK,,,,Tajikistan,702.0,Asia,,,,,,345.0,UTO,,
264,CON_264,"Congo, Democratic Republic of the",Country/State,COD,,,,"Congo, Democratic Republic of the",490.0,Africa,,,,,,89.0,Government of DR Congo (Zaire),Government of the Democratic Republic of Congo (2019-),Government of the Democratic Republic of Congo (1997-2001) | Government of the Democratic Republic of Congo (2001-2019) | Government of the Democratic Republic of Congo (2019-)
265,ARM_265,Movement for the Liberation of Congo,Armed Organization,COD,,,MLC,"Congo, Democratic Republic of the",490.0,Africa,,,,,,423.0,MLC,MLC: Movement for the Liberation of Congo,
266,ARM_266,Rally for Congolese Democracy,Armed Organization,COD,,,RCD,"Congo, Democratic Republic of the",490.0,Africa,,,,,,424.0,RCD,CRD: Congolese Rally for Democracy,
267,CON_267,Botswana,Country/State,BWA,,,,Botswana,571.0,Africa,,,,,,105.0,Government of Botswana,,
268,CON_268,Mexico,Country/State,MEX,,,,Mexico,70.0,Americas,,,,,,10.0,Government of Mexico,Government of Mexico (2018-),
272,CON_272,Eritrea,Country/State,ERI,,,,Eritrea,531.0,Africa,,,,,,98.0,Government of Eritrea,Government of Eritrea (1993-),
274,IGO_274,United Nations Observer Mission in Bougainville (UNOMB),Intergovernmental Organization,,,,UNOMB,,,,UN Mission,1.0,,,,,,,
276,CON_276,New Zealand,Country/State,NZL,,,,New Zealand,920.0,Oceania,,,,,,158.0,Government of New Zealand,Government of New Zealand (2017-),
277,CON_277,Australia,Country/State,AUS,,,,Australia,900.0,Oceania,,,,,,156.0,Government of Australia,Government of Australia (2013-),
278,CON_278,Vanuatu,Country/State,VUT,,,,Vanuatu,935.0,Oceania,,,,,,,,,
279,CON_279,Solomon Islands,Country/State,SLB,,,,Solomon Islands,940.0,Oceania,,,,,,,,Government of Solomon Islands (2019-),
281,CON_281,Fiji,Country/State,FJI,,,,Fiji,950.0,Oceania,,,,,,,,Government of Fiji (2015-),
282,CON_282,Papua New Guinea,Country/State,PNG,,,,Papua New Guinea,910.0,Oceania,,,,,,157.0,Government of Papua New Guinea,Government of Papua New Guinea (2019-),
283,ARM_283,Sudan People's Liberation Movement/Army ,Armed Organization,SDN,,,SPLM/A,Sudan,625.0,Africa,,,,,,466.0,SPLM/A,SPLM/A: Sudan People's Liberation Movement/Army,
285,CON_285,Libya,Country/State,LBY,,,,Libya,620.0,Africa,,,,,,111.0,Government of Libya,Government of Libya (2012-2014),Government of Libya (1969-2011) | Government of Libya (2011-2012) | Government of Libya (2012-2014) | Government of Libya (2014-) General National Congress | Government of Libya (2014-) House of Representatives | Government of Libya (2016-2021) Government of National Accord | Government of Libya (2021-) Government of National Unity | Government of Libya (2022-) Parliament-Appointed Government
287,CON_287,Bangladesh,Country/State,BGD,,,,Bangladesh,771.0,Asia,,,,,,143.0,Government of Bangladesh,Government of Bangladesh (2009-),
288,CON_288,Afghanistan,Country/State,AFG,,,,Afghanistan,700.0,Asia,,,,,,130.0,Government of Afghanistan,Government of Afghanistan (2021-),Government of Afghanistan (2014-2021) | Government of Afghanistan (2021-)
289,CON_289,Iran (Islamic Republic of),Country/State,IRN,,,,Iran,630.0,Asia,,,,,,114.0,Government of Iran,Government of Iran (1989-),
290,CON_290,Cameroon,Country/State,CMR,,,,Cameroon,471.0,Africa,,,,,,83.0,Government of Cameroon,Government of Cameroon (1982-),
292,CON_292,Brunei,Country/State,BRN,,,,Brunei,835.0,Asia,,,,,,,,Government of Brunei (1984-),
293,ARM_293,Khmer People’s National Liberation Front,Armed Organization,KHM,,,KPNLF,Cambodia,811.0,Asia,,,,,,272.0,KPNLF,Former KPNLF: Khmer People's National Liberation Front (Cambodia),
294,CON_294,Japan,Country/State,JPN,,,,Japan,740.0,Asia,,,,,,140.0,Government of Japan,Government of Japan (2012-),
295,CON_295,Thailand,Country/State,THA,,,,Thailand,800.0,Asia,,,,,,147.0,Government of Thailand,Government of Thailand (2019-),Government of Thailand (2008-2011) | Government of Thailand (2014-2019) | Government of Thailand (2019-)
296,CON_296,Singapore,Country/State,SGP,,,,Singapore,830.0,Asia,,,,,,153.0,Government of Singapore,Government of Singapore (1965-),
297,CON_297,Vietnam,Country/State,VNM,,,,Vietnam,816.0,Asia,,,,,,150.0,Government of Vietnam (North Vietnam),Government of Vietnam (1976-),
298,CON_298,Laos,Country/State,LAO,,,,Laos,812.0,Asia,,,,,,149.0,Government of Laos,Government of Laos (1991-),
299,ARM_299,Farabundo Martí National Liberation Front,Armed Organization,SLV,,,FMLN,El Salvador,92.0,Americas,,,,,,755.0,FMLN,FMLN: Farabundo Marti National Liberation Front,
300,CON_300,El Salvador,Country/State,SLV,,,,El Salvador,92.0,Americas,,,,,,13.0,Government of El Salvador,Government of El Salvador (2019-),
301,CON_301,Sri Lanka,Country/State,LKA,,,,Sri Lanka,780.0,Asia,,,,,,145.0,Government of Sri Lanka,Government of Sri Lanka (2015-2019),
304,CON_304,Yemen,Country/State,YEM,,,,Yemen,678.0,Asia,,,,,,123.0,Government of Yemen (North Yemen),Government of Yemen (2012-),Government of Yemen (2012-) | Government of Yemen (2015-2016) Supreme Revolutionary Committee | Government of Yemen (2016-) Supreme Political Council
305,POL_305,Democratic Kampuchea,Political Party,KHM,,,,Cambodia,811.0,Asia,,,,,,,,,
306,CON_306,Guatemala ,Country/State,GTM,,,,Guatemala,90.0,Americas,,,,,,11.0,Government of Guatemala,Government of Guatemala (2020-),Government of Guatemala (2016-2020) | Government of Guatemala (2020-)
307,ARM_307,Guatemalan National Revolutionary Unity,Armed Organization,GTM,,,URNG,Guatemala,90.0,Americas,,,,,,732.0,URNG,,
308,ARM_308,Movement for Democracy in Liberia,Armed Organization,LBR,,,MODEL,Liberia,450.0,Africa,,,,,,510.0,MODEL,MODEL: Movement for Democracy in Liberia,Former MODEL: Movement for Democracy in Liberia
309,ARM_309,Liberians United for Reconciliation and Democracy,Armed Organization,LBR,,,LURD,Liberia,450.0,Africa,,,,,,509.0,LURD,LURD: Liberians United for Reconciliation and Democracy,
311,POL_311,General People's Congress,Political Party,YEM,,,GPC,Yemen,678.0,Asia,,,,,,,,,
312,IGO_312,Intergovernmental Authority on Development,Intergovernmental Organization,,Regional,,IGAD,,,Africa,,,1.0,,,,,,
313,ARM_313,Republika Srpska,Armed Organization,BIH,,,,Bosnia and Herzegovina,346.0,Europe,,,,,,339.0,Serbian Republic of Bosnia-Herzegovina,,
314,ARM_314,United Liberation Movement of Liberia for Democracy,Armed Organization,LBR,,,ULIMO,Liberia,450.0,Africa,,,,,,697.0,ULIMO,ULIMO: United Liberation Movement of Liberia for Democracy,ULIMO-J: United Liberation Movement of Liberia for Democracy (Jonshon Faction) ULIMO-K: United Liberation Movement of Liberia for Democracy (Kromah Faction)
315,IGO_315,UN General Assembly,Intergovernmental Organization,,,,UNGA,,,,United Nations,1.0,,,,,,,
316,CON_316,Venezuela,Country/State,VEN,,,,Venezuela,101.0,Americas,,,,,,18.0,Government of Venezuela,Government of Venezuela (1999-),Government of Venezuela (1999-) | Government of Venezuela (2019-) Transitional Government
317,ARM_317,Bougainville Revolutionary Army,Armed Organization,PNG,,,BRA,Papua New Guinea,910.0,Oceania,,,,,,289.0,BRA,,
319,POL_319,Independent Labor Party,Political Party,BDI,,,PIT,Burundi,516.0,Africa,,,,,,,,,
320,POL_320,Union for National Progress,Political Party,BDI,,,UPRONA,Burundi,516.0,Africa,,,,,,,,,
321,POL_321,Front for Democracy in Burundi,Political Party,BDI,,,FRODEBU,Burundi,516.0,Africa,,,,,,,,,
322,POL_322,Rally for the People of Burundi,Political Party,BDI,,,RPB,Burundi,516.0,Africa,,,,,,,,,
323,POL_323,National Alliance for Law and Economic Development,Political Party,BDI,,,ANADDE,Burundi,516.0,Africa,,,,,,,,,
324,POL_324,Social Democratic Party,Political Party,BDI,,,PSD,Burundi,516.0,Africa,,,,,,,,,
325,POL_325,Pan Africanist Socialist Movement-Inkinzo,Political Party,BDI,,,Inkinzo,Burundi,516.0,Africa,,,,,,,,,
326,POL_326,People's Party,Political Party,BDI,,,PP,Burundi,516.0,Africa,,,,,,,,,
327,POL_327,Liberal Party,Political Party,BDI,,,PL,Burundi,516.0,Africa,,,,,,,,,
328,POL_328,Rally for Democracy and Economic and Social Development,Political Party,BDI,,,RADDES,Burundi,516.0,Africa,,,,,,,,,
329,POL_329,Alliance of the Valiant,Political Party,BDI,,,AV-INTWARI,Burundi,516.0,Africa,,,,,,,,,
330,POL_330,Palipehutu,Political Party,BDI,,,,Burundi,516.0,Africa,,,,,,,,,
331,POL_331,People's Reconciliation Party,Political Party,BDI,,,PRP,Burundi,516.0,Africa,,,,,,,,,
332,POL_332,Party for National Recovery,Political Party,BDI,,,PARENA,Burundi,516.0,Africa,,,,,,,,,
333,ARM_333,National Liberation Front,Armed Organization,BDI,,,FROLINA,Burundi,516.0,Africa,,,,,,433.0,Frolina,FROLINA: National Liberation Front,
334,POL_334,Burundo-African Alliance for Salvation,Political Party,BDI,,,ABASA,Burundi,516.0,Africa,,,,,,,,,
335,CON_335,Zambia,Country/State,ZMB,,,,Zambia,551.0,Africa,,,,,,3986.0,Government of Zambia,Government of Zambia (2021-),Government of Zambia (2011-2021) | Government of Zambia (2021-)
336,ARM_336,National Council for the Defense of Democracy,Armed Organization,BDI,,,CNDD,Burundi,516.0,Africa,,,,,,431.0,CNDD,CNDD: National Council for Democracy and Development,
337,NGO_337,Mwalimu Nyerere Foundation,Civil Society,,Non-governmental Organization,Other,,,,,,1.0,,1.0,,,,,
338,IGO_338,La Francophonie,Intergovernmental Organization,,,,OIF,,,,,1.0,,,,,,,
339,CON_339,Rwanda,Country/State,RWA,,,,Rwanda,517.0,Africa,,,,,,94.0,Government of Rwanda,Government of Rwanda (1994-),
340,OTH_340,National Reconciliation Commission,Other,GTM,,,,Guatemala,90.0,Americas,,,,1.0,,,,,
341,ENT_341,Bougainville Interim Provincial Government,Entity,PNG,,,,Papua New Guinea,910.0,Oceania,,,,,,,,,
342,POL_342,Bougainville Peoples Congress,Political Party,PNG,,,,Papua New Guinea,910.0,Oceania,,,,,,,,,
343,ARM_343,Bougainville Resistance Forces,Armed Organization,PNG,,,,Papua New Guinea,910.0,Oceania,,,,,,,,,
344,NGO_344,Bougainville Women,Civil Society,PNG,Non-governmental Organization,Women,,Papua New Guinea,910.0,Oceania,,,,1.0,1.0,,,,
345,ENT_345,Bougainville Transitional Government,Entity,PNG,,,,Papua New Guinea,910.0,Oceania,,,,,,,,,
346,IGO_346,League of Arab States,Intergovernmental Organization,,Regional,,LOAS,,,Africa,,,1.0,,,,,,
347,IGO_347,Nonaligned Movement,Intergovernmental Organization,,,,NAM,,,,,1.0,,,,,,,
348,CON_348,Serbia,Country/State,SRB,,,,Serbia,340.0,Europe,,,,,,49.0,Government of Serbia (Yugoslavia),Government of Serbia (2017-),
349,IGO_349,Southern African Development Community,Intergovernmental Organization,,Regional,,SADC,,,Africa,,,1.0,,,,,,
350,CON_350,Zimbabwe,Country/State,ZWE,,,,Zimbabwe,552.0,Africa,,,,,,101.0,Government of Zimbabwe (Rhodesia),Government of Zimbabwe (2017-),
351,ARM_351,National Council for the Defense of Democracy–Forces for the Defense of Democracy,Armed Organization,BDI,,,CNDD-FDD,Burundi,516.0,Africa,,,,,,434.0,CNDD-FDD ,CNDD-FDD: National Council for the Defence of Democracy-Forces for the Defence of Democracy,
352,IGO_352,Community of Portuguese-Speaking Countries,Intergovernmental Organization,,,,CPLP,,,,,1.0,,,,,,,
353,CON_353,São Tomé and Príncipe,Country/State,STP,,,,Sao Tome and Principe,403.0,Africa,,,,,,,,,
354,CON_354,Cape Verde,Country/State,CPV,,,,Cabo Verde,402.0,Africa,,,,,,,,Government of Cape Verde (2021-),
355,IGO_355,United Nations Protection Force (UNPROFOR),Intergovernmental Organization,,,,UNPROFOR,,,,UN Mission,1.0,,,,,,,
356,ENT_356,Bougainville,Entity,PNG,,,,Papua New Guinea,910.0,Oceania,,,,,,,,,
357,ARM_357,Armed Forces Revolutionary Council,Armed Organization,SLE,,,AFRC,Sierra Leone,451.0,Africa,,,,,,533.0,AFRC,AFRC: Armed Forces Revolutionary Council,
358,CON_358,Somalia,Country/State,SOM,,,,Somalia,520.0,Africa,,,,,,95.0,Government of Somalia,Government of Somalia (2017-),Government of Somalia (2004-2012) | Government of Somalia (2012-2017) | Government of Somalia (2017-) | Government of Somalia (2017-) Galmudug Administration | Government of Somalia (2017-) Puntland State | Government of Somaliland (2010-)
359,ARM_359,Islamic Courts Union,Armed Organization,SOM,,,ICU,Somalia,520.0,Africa,,,,,,505.0,ARS/UIC,ICU: Islamic Courts Union,
360,OTH_360,Political and Diplomatic Commission,Other,GTM,,,,Guatemala,90.0,Americas,,,,1.0,,,,,
361,ARM_361,Palipehutu-FNL,Armed Organization,BDI,,,FNL,Burundi,516.0,Africa,,,,,,432.0,Palipehutu-FNL,PALIPEHUTU-FNL: National Forces for Liberation-Party for the Liberation of the Hutu People,
362,POL_362,Liberia National Union,Political Party,LBR,,,,Liberia,450.0,Africa,,,,,,,,,
363,POL_363,Equal Rights Party,Political Party,LBR,,,,Liberia,450.0,Africa,,,,,,,,,
364,POL_364,United People's Party,Political Party,LBR,,,,Liberia,450.0,Africa,,,,,,,,,
365,POL_365,True Whig Party,Political Party,LBR,,,,Liberia,450.0,Africa,,,,,,,,,
366,POL_366,All-Liberian Coalition Party,Political Party,LBR,,,,Liberia,450.0,Africa,,,,,,,,,
367,POL_367,Reformation Alliance Party,Political Party,LBR,,,,Liberia,450.0,Africa,,,,,,,,,
368,POL_368,Progressive Peoples Party,Political Party,LBR,,,,Liberia,450.0,Africa,,,,,,,,,
369,POL_369,National Reform Party,Political Party,LBR,,,,Liberia,450.0,Africa,,,,,,,,,
370,POL_370,Free Democracy Party,Political Party,LBR,,,,Liberia,450.0,Africa,,,,,,,,,
371,OTH_371,Inter-religious Council for Liberia,Civil Society,LBR,Religious,,,Liberia,450.0,Africa,,,,1.0,,,,,
372,OTH_372,Mano River Women Peace Network,Civil Society,LBR,Non-governmental Organization,Women,,Liberia,450.0,Africa,,,,1.0,1.0,,,,
373,POL_373,New Deal Movement,Political Party,LBR,,,,Liberia,450.0,Africa,,,,,,,,,
374,POL_374,National Democratic Party,Political Party,LBR,,,,Liberia,450.0,Africa,,,,,,,,,
375,OTH_375,Liberia Leadership Forum,Other,LBR,,,,Liberia,450.0,Africa,,,,1.0,,,,,
376,POL_376,Liberian Action Party,Political Party,LBR,,,,Liberia,450.0,Africa,,,,,,,,,
377,NGO_377,Civil Society,Civil Society,LBR,Non-governmental Organization,Other,,Liberia,450.0,Africa,,,,1.0,,,,,
378,POL_378,People's Democratic Party,Political Party,LBR,,,,Liberia,450.0,Africa,,,,,,,,,
379,POL_379,National Patriotic Party,Political Party,LBR,,,,Liberia,450.0,Africa,,,,,,,,,
380,POL_380,Unity Party,Political Party,LBR,,,,Liberia,450.0,Africa,,,,,,300.0,Hizb-i Wahdat,,
381,POL_381,Liberians People's Party,Political Party,LBR,,,,Liberia,450.0,Africa,,,,,,,,,
382,POL_382,Labor Party,Political Party,LBR,,,,Liberia,450.0,Africa,,,,,,,,,
383,POL_383,Liberia Unification Party,Political Party,LBR,,,,Liberia,450.0,Africa,,,,,,,,,
384,OTH_384,Liberian Bar Association,Civil Society,LBR,Non-governmental Organization,Other,,Liberia,450.0,Africa,,,,1.0,,,,,
385,OTH_385,Liberians in Diaspora,Civil Society,LBR,Non-governmental Organization,Other,,Liberia,450.0,Africa,,1.0,,1.0,,,,,
386,IGO_386,UN Secretary General,Intergovernmental Organization,,,,UNSG,,,,United Nations,1.0,,,,,,,
387,CON_387,Mauritania,Country/State,MRT,,,,Mauritania,435.0,Africa,,,,,,74.0,Government of Mauritania,,
391,IGO_391,United Nations Secretariat,Intergovernmental Organization,,,,UN Secretariat,,,,United Nations,1.0,,,,,,,
392,CON_392,Malawi,Country/State,MWI,,,,Malawi,553.0,Africa,,,,,,3912.0,Government of Malawi,Government of Malawi (2014-),
394,CON_394,Romania,Country/State,ROU,,,,Romania,360.0,Europe,,,,,,56.0,Government of Romania,Government of Romania (2021-),Government of Romania (2019-2020) | Government of Romania (2020-2021) | Government of Romania (2021-) | Government of Romania (2016-2019)
395,CON_395,Pakistan,Country/State,PAK,,,,Pakistan,770.0,Asia,,,,,,142.0,Government of Pakistan,Government of Pakistan (2018-2022),Government of Pakistan (2008-2013) | Government of Pakistan (2013-2018) | Government of Pakistan (2018-2022)
396,POL_396,Democratic Party of Ivory Coast,Political Party,CIV,,,PDCI,Côte d'Ivoire (Ivory Coast),437.0,Africa,,,,,,,,,
405,IGO_405,United Nations Mission in Bosnia and Herzegovina (UNMIBH),Intergovernmental Organization,,,,UNMIBH,,,,UN Mission,1.0,,,,,,,
406,IGO_406,North Atlantic Treaty Organization,Intergovernmental Organization,,,,NATO,,,,,1.0,,,,,,,
407,ARM_407,Mai Mai,Armed Organization,COD,,,,"Congo, Democratic Republic of the",490.0,Africa,,,,,,648.0,Mayi Mayi,Mayi Mayi Militia (Reunion-FPLC: Popular Forces for the Defence of Congo),
410,IGO_410,Commonwealth of Nations,Intergovernmental Organization,,,,Commonwealth,,,,,1.0,,,,,,,
414,ARM_414,Congolese Rally for Democracy-Liberation Movement,Armed Organization,COD,,,RCD-ML,"Congo, Democratic Republic of the",490.0,Africa,,,,,,425.0,RCD-ML ,RCD-K-ML: Rally for Congolese Democracy-Kisangani-Liberation Movement,
415,ARM_415,Congolese Rally for Democracy-National,Armed Organization,COD,,,RCD-N,"Congo, Democratic Republic of the",490.0,Africa,,,,,,653.0,RCD-N,,RCD: Rally for Congolese Democracy
416,NGO_416,Forces Vives of the Nation ,Civil Society,COD,Non-governmental Organization,Other,,"Congo, Democratic Republic of the",490.0,Africa,,,,1.0,,,,,
419,CON_419,Saudi Arabia,Country/State,SAU,,,,Saudi Arabia,670.0,Asia,,,,,,122.0,Government of Saudi Arabia,Government of Saudi Arabia (2015-),
420,MIL_420,Armed Forces of Côte d’Ivoire,Military,CIV,,,,Côte d'Ivoire (Ivory Coast),437.0,Africa,,,,,,,,Military Forces of the Ivory Coast (2011-),Military Forces of the Ivory Coast (1993-1999) | Military Forces of the Ivory Coast (2000-2011) | Military Forces of the Ivory Coast (2011-) Fire Fighter Corps | Military Forces of the Ivory Coast (2011-) Gendarmerie | Military Forces of the Ivory Coast (2011-) Presidential Security Unit | Military Forces of the Ivory Coast (2011-) Special Forces
422,POL_422,Movement for the Liberation of the Central African People,Political Party,CAF,,,MLPC,Central African Republic,482.0,Africa,,,,,,,,,
423,NGO_423,OFCA,Civil Society,CAF,Non-governmental Organization,Women,,Central African Republic,482.0,Africa,,,,1.0,1.0,,,,
431,POL_431,Political Parties,Political Party,CAF,,,,Central African Republic,482.0,Africa,,,,,,,,,
435,ARM_435,Rwandan Patriotic Front,Armed Organization,RWA,,,FPR,Rwanda,517.0,Africa,,,,,,527.0,FPR,,
436,IGO_436,European Commission,Intergovernmental Organization,,Regional,,EU Commission,,,Europe,,,1.0,,,,,,
437,IGO_437,World Bank,Intergovernmental Organization,,,,WB,,,,,1.0,,,,,,,
438,IGO_438,International Monetary Fund,Intergovernmental Organization,,,,IMF,,,,,1.0,,,,,,,
439,IGO_439,African Development Bank,Intergovernmental Organization,,Regional,,AFDB,,,Africa,,,1.0,,,,,,
440,IGO_440,United Nations Human Rights Council,Intergovernmental Organization,,,,UNHRC,,,,United Nations,1.0,,,,,,,
441,CON_441,Belgium,Country/State,BEL,,,,Belgium,211.0,Europe,,,,,,31.0,Government of Belgium,Government of Belgium (2019-2020),
445,POL_445,Jamayat-E-Islami,Political Party,AFG,,,Jamiat,Afghanistan,700.0,Asia,,,,,,,,JI: Jamiat-e-Islami,JI: Jamaat-e-Islami
447,ARM_447,Hezb-e-Islami,Armed Organization,AFG,,,,Afghanistan,700.0,Asia,,,,,,299.0,Hizb-i Islami-yi Afghanistan,HIG: Hezb-e Islami-Gulbuddin,Hezbi Islami
451,NGO_451,Religious Denominations,Civil Society,CAF,Religious,,,Central African Republic,482.0,Africa,,,,1.0,,,,,
453,NGO_453,Aga Khan Foundation,Civil Society,,Non-governmental Organization,Other,,,,,,1.0,,,,,,,
454,IGO_454,United Nations Mission of Observers in Tajikistan (UNMOT),Intergovernmental Organization,,,,UNMOT,,,,UN Mission,1.0,,,,,,,
458,CON_458,South Korea,Country/State,KOR,,,,"Korea, South",732.0,Asia,,,,,,139.0,Government of South Korea,Government of South Korea (2017-2022),
459,IGO_459,United Nations Children's Fund,Intergovernmental Organization,,,,UNICEF,,,,United Nations,1.0,,,,,,,
460,ARM_460,Croatian Republic of Herzeg-Bosnia,Armed Organization,BIH,,,,Bosnia and Herzegovina,346.0,Europe,,,,,,350.0,Croatian Republic of Bosnia-Herzegovina,,
466,OTH_466,Liberia Council,Other,LBR,,,,Liberia,450.0,Africa,,,,1.0,,,,,
476,ARM_476,Somali National Front,Armed Organization,SOM,,,SNF,Somalia,520.0,Africa,,,,,,1035.0,SNF ,SNF: Somali National Front,
480,IGO_480,United Nations Observer Mission in Georgia (UNOMIG),Intergovernmental Organization,,,,UNOMIG,,,,UN Mission,1.0,,,,,,,
481,CON_481,Madagascar,Country/State,MDG,,,,Madagascar,580.0,Africa,,,,,,106.0,Government of Madagascar,Government of Madagascar (2014-2019),
482,CON_482,Mauritius,Country/State,MUS,,,,Mauritius,590.0,Africa,,,,,,,,,
483,IGO_483,Indian Ocean Commission,Intergovernmental Organization,,Regional,,COI,,,Asia,,,1.0,,,,,,
484,ENT_484,Anjouan,Entity,COM,,,,Comoros,581.0,Africa,,,,,,544.0,,,
485,CON_485,Comoros,Country/State,COM,,,,Comoros,581.0,Africa,,,,,,107.0,Government of Comoros,,
486,CON_486,Qatar,Country/State,QAT,,,,Qatar,694.0,Asia,,,,,,127.0,Government of Qatar,Government of Qatar (2013-),
489,ARM_489,Independent National Patriotic Front of Liberia,Armed Organization,LBR,,,INPFL,Liberia,450.0,Africa,,,,,,508.0,INPFL,NPFL: National Patriotic Front Liberia,
491,IGO_491,Economic and Monetary Community of Central Africa,Intergovernmental Organization,,Regional,,CEMAC,,,Africa,,,1.0,,,,,,
492,ARM_492,Popular Army for the Restoration of the Republic and Democracy,Armed Organization,CAF,,,APRD,Central African Republic,482.0,Africa,,,,,,,,APRD: Popular Army for the Restoration of the Republic and Democracy,
493,IGO_493,International Conference on the Great Lakes Region,Intergovernmental Organization,,,,ICGLR,,,,,1.0,,,,,,,
494,ARM_494,National Congress for the Defence of the People,Armed Organization,COD,,,CNDP,"Congo, Democratic Republic of the",490.0,Africa,,,,,,426.0,CNDP,CNDP: National Congress for the Defence of the People,
495,ARM_495,Democratic Front for the People of Central Africa,Armed Organization,CAF,,,FDPC,Central African Republic,482.0,Africa,,,,,,1645.0,FDPC,FDPC: Democratic Front for the People of the Central African Republic,
496,ARM_496,Union of Democratic Forces for Unity,Armed Organization,CAF,,,UFDR,Central African Republic,482.0,Africa,,,,,,554.0,Seleka,UFDR: Union of Democratic Forces for Unity,
498,ARM_498,Alliance for the Re-liberation of Somalia/Union of Islamic Courts,Armed Organization,SOM,,,ARS/UIC,Somalia,520.0,Africa,,,,,,505.0,ARS/UIC,ARS-Asmara: Alliance for Re-Liberation of Somalia-Asmara,Former ICU: Former Islamic Courts Union
501,POL_501,National Advancement Front Party,Political Party,GTM,,,FAN,Guatemala,90.0,Americas,,,,,,,,,
502,NGO_502,Episcopal Conference of Guatemala,Civil Society,GTM,Religious,,,Guatemala,90.0,Americas,,,,1.0,,,,,
503,OTH_503,National Reconciliation Commission (CNR),Other,GTM,,,,Guatemala,90.0,Americas,,,,1.0,,,,,
504,POL_504,Solidarity Action Movement,Political Party,GTM,,,MAS,Guatemala,90.0,Americas,,,,,,,,,
505,POL_505,National Liberation Movement,Political Party,GTM,,,MLN,Guatemala,90.0,Americas,,,,,,,,,
506,POL_506,National Renewal Party,Political Party,GTM,,,PNR,Guatemala,90.0,Americas,,,,,,,,,
507,POL_507,Socialist Party,Political Party,GTM,,,PSD,Guatemala,90.0,Americas,,,,,,,,,
521,CON_521,Lesotho,Country/State,LSO,,,,Lesotho,570.0,Africa,,,,,,104.0,Government of Lesotho,Government of Lesotho (2017-),Government of Lesotho (2012-2015) | Government of Lesotho (2017-)
533,ARM_533,Ahlu Sunna Waljama'a,Armed Organization,SOM,,,ASWJ,Somalia,520.0,Africa,,,,,,894.0,Ahlu Sunna Waljamaca,ASWJ: Ahlu Sunna Wal Jamaa,
534,ENT_534,Puntland,Entity,SOM,,,,Somalia,520.0,Africa,,,,,,,,,
535,IGO_535,East African Community,Intergovernmental Organization,,Regional,,EAC,,,Africa,,,1.0,,,,,,
536,IGO_536,United Nations Political Office for Somalia (UNPOS),Intergovernmental Organization,,,,UNPOS,,,,UN Mission,,,,,,,,
537,ARM_537,Liberation and Justice Movement,Armed Organization,SDN,,,LJM,Sudan,625.0,Africa,,,,,,,,LJM: Liberation and Justice Movement,
539,OTH_539,National Council,Other,YEM,,,,Yemen,678.0,Asia,,,,1.0,,,,,
540,IGO_540,Gulf Cooperation Council,Intergovernmental Organization,,Regional,,GCC,,,Asia,,,1.0,,,,,,
541,ARM_541,Convention of Patriots for Justice and Peace ,Armed Organization,CAF,,,CPJP,Central African Republic,482.0,Africa,,,,,,1053.0,CPJP,CPJP: Convention of Patriots for Justice and Peace,
544,ARM_544,Union of Forces for Democracy and Basic Development,Armed Organization,TCD,,,UFDDF,Chad,483.0,Africa,,,,,,,,,
545,ARM_545,Union of Forces for Development and Democracy,Armed Organization,TCD,,,UFDD,Chad,483.0,Africa,,,,,,456.0,UFDD,UFDD: Union of Forces for Democracy and Development,
551,CON_551,Myanmar,Country/State,MMR,,,,Myanmar (Burma),775.0,Asia,,,,,,144.0,Government of Myanmar (Burma),Government of Myanmar (2016-),Government of Myanmar (2011-2016) | Government of Myanmar (2016-) | Government of Myanmar (2021-) State Administration Council
553,ARM_553,Chin National Front,Armed Organization,MMR,,,CNF,Myanmar (Burma),775.0,Asia,,,,,,,,CNF/CNA: Chin National Front/Chin National Army,
