signatory_id,AgtId,agt_name,signatory_type,practical_third,condition,actor_id,id_paax,actor_name,actor_type,sub_type,cs_type,actor_iso3c,actor_country,actor_gwno,actor_region,abbreviation,un_type,international,regional,domestic,women,ucdp_id,ucdp_name,acled_name,acled_other,Con,PPName,Reg,Dat,year,agt_type,stage_process,Part,ThrdPart,Loc1ISO,Loc2ISO,Loc1GWNO,Loc2GWNO,UcdpCon,UcdpAgr,PamAgr,CowWar,PAX_Hyperlink,PDF_Hyperlink
961,250,Agreement on a Ceasefire in the Republic of Yemen (30/06/1994),third party,1.0,C1,21,CON_21,Russia,Country/State,,,RUS,Russia,365.0,Europe,,P5,,,,,57.0,Government of Russia (Soviet Union),Government of Russia (2000-),Government of Russia (2000-) | Government of Russia (2000-) Republic of Chechnya | Government of Russia (2000-) Republic of Ingushetia,Yemen,Yemen unification process,Middle East and North Africa,30/06/1994,1994,Intrastate,Ceasefire,"Minister for Foreign Affairs: M. Basendwah, Member of the Presidential Council: S. Muhammed",Minister for Foreign Affairs of the Russian Federation: Andrei V. Kozyrev,YEM,,678.0,,402.0,,,885,https://www.peaceagreements.org/agreements/250/,https://www.peaceagreements.org/media/documents/ag250_570d0ac56b8db.pdf
960,250,Agreement on a Ceasefire in the Republic of Yemen (30/06/1994),party,,,303,OTH_303,Presidential Council,Other,,,YEM,Yemen,678.0,Asia,,,,,1.0,,,,,,Yemen,Yemen unification process,Middle East and North Africa,30/06/1994,1994,Intrastate,Ceasefire,"Minister for Foreign Affairs: M. Basendwah, Member of the Presidential Council: S. Muhammed",Minister for Foreign Affairs of the Russian Federation: Andrei V. Kozyrev,YEM,,678.0,,402.0,,,885,https://www.peaceagreements.org/agreements/250/,https://www.peaceagreements.org/media/documents/ag250_570d0ac56b8db.pdf
962,251,"Agreement on a Ceasefire, the Cessation of Military Activities, and on Measures for a Settlement of the Armed Conflict on the Territory of the Chechen Republic (27/05/1996)",party,,,21,CON_21,Russia,Country/State,,,RUS,Russia,365.0,Europe,,P5,,,,,57.0,Government of Russia (Soviet Union),Government of Russia (2000-),Government of Russia (2000-) | Government of Russia (2000-) Republic of Chechnya | Government of Russia (2000-) Republic of Ingushetia,Russia/(Chechnya),Chechnya peace process,Europe and Eurasia,27/05/1996,1996,Intrastate,Ceasefire,"Russian Federation, signed for by V. Chernomyrdin;  The Chechen Republic, signed for by Z. Yandarbiev;  In the presence of the President of the Russian Federation, Boris Yeltsin",Under the mediation of the OSCE Mission (not a signatory),RUS,,365.0,,401.0,,,888,https://www.peaceagreements.org/agreements/251/,https://www.peaceagreements.org/media/documents/ag251_56af5f8ee1a2e.pdf
963,251,"Agreement on a Ceasefire, the Cessation of Military Activities, and on Measures for a Settlement of the Armed Conflict on the Territory of the Chechen Republic (27/05/1996)",party,,,275,ENT_275,Chechen Republic,Entity,,,RUS,Russia,365.0,Europe,,,,,,,,,,,Russia/(Chechnya),Chechnya peace process,Europe and Eurasia,27/05/1996,1996,Intrastate,Ceasefire,"Russian Federation, signed for by V. Chernomyrdin;  The Chechen Republic, signed for by Z. Yandarbiev;  In the presence of the President of the Russian Federation, Boris Yeltsin",Under the mediation of the OSCE Mission (not a signatory),RUS,,365.0,,401.0,,,888,https://www.peaceagreements.org/agreements/251/,https://www.peaceagreements.org/media/documents/ag251_56af5f8ee1a2e.pdf
964,251,"Agreement on a Ceasefire, the Cessation of Military Activities, and on Measures for a Settlement of the Armed Conflict on the Territory of the Chechen Republic (27/05/1996)",third party,1.0,C1,50,IGO_50,Organization for Security and Cooperation in Europe,Intergovernmental Organization,Regional,,,,,Europe,OSCE,,1.0,1.0,,,,,,,Russia/(Chechnya),Chechnya peace process,Europe and Eurasia,27/05/1996,1996,Intrastate,Ceasefire,"Russian Federation, signed for by V. Chernomyrdin;  The Chechen Republic, signed for by Z. Yandarbiev;  In the presence of the President of the Russian Federation, Boris Yeltsin",Under the mediation of the OSCE Mission (not a signatory),RUS,,365.0,,401.0,,,888,https://www.peaceagreements.org/agreements/251/,https://www.peaceagreements.org/media/documents/ag251_56af5f8ee1a2e.pdf
978,252,Agreement on a Comprehensive Political Settlement of the Cambodia Conflict (Framework for a Comprehensive Political Settlement of the Cambodia Conflict or Paris Accords) (23/10/1991),third party,1.0,C1,296,CON_296,Singapore,Country/State,,,SGP,Singapore,830.0,Asia,,,,,,,153.0,Government of Singapore,Government of Singapore (1965-),,Cambodia,Cambodian peace process,Asia and Pacific,23/10/1991,1991,Interstate/mixed,"Framework-substantive, comprehensive","Unsigned copy of the agreement but based on the agreement text and additional research, parties are presumed to be those included in the Supreme National Council, namely: H.R.H Prince Norodom Sihanouk, the government of Cambodia, Khmer People's National Liberation Front (KPNLF), FUNCINPEC, Democratic Kampuchea (Khmer Rouge).","Unsigned copy of the agreement but based on the agreement text and additional research, parties are presumed to be: Australia, Brunei Darussalam, Canada, the People's Republic of China, the French Republic, the Republic of India, the Republic of Indonesia, Japan, the Lao People's Democratic Republic, Malaysia, the Republic of the Philippines, the Republic of Singapore, the Kingdom of Thailand, the Union of Soviet Socialist Republics, the United Kingdom of Great Britain and Northern Ireland, the United States of America, the Socialist Republic of Vietnam and the Socialist Federal Republic of Yugoslavia, the Secretary-General of the United Nations.",KHM,,811.0,,300.0,1113,30.0,857,https://www.peaceagreements.org/agreements/252/,https://www.peaceagreements.org/media/documents/ag252_561bb3cd31dee.pdf
977,252,Agreement on a Comprehensive Political Settlement of the Cambodia Conflict (Framework for a Comprehensive Political Settlement of the Cambodia Conflict or Paris Accords) (23/10/1991),third party,1.0,C1,160,CON_160,Philippines,Country/State,,,PHL,Philippines,840.0,Asia,,,,,,,154.0,Government of Philippines,Government of the Philippines (2016-),Government of the Philippines (2010-2016) | Government of the Philippines (2016-),Cambodia,Cambodian peace process,Asia and Pacific,23/10/1991,1991,Interstate/mixed,"Framework-substantive, comprehensive","Unsigned copy of the agreement but based on the agreement text and additional research, parties are presumed to be those included in the Supreme National Council, namely: H.R.H Prince Norodom Sihanouk, the government of Cambodia, Khmer People's National Liberation Front (KPNLF), FUNCINPEC, Democratic Kampuchea (Khmer Rouge).","Unsigned copy of the agreement but based on the agreement text and additional research, parties are presumed to be: Australia, Brunei Darussalam, Canada, the People's Republic of China, the French Republic, the Republic of India, the Republic of Indonesia, Japan, the Lao People's Democratic Republic, Malaysia, the Republic of the Philippines, the Republic of Singapore, the Kingdom of Thailand, the Union of Soviet Socialist Republics, the United Kingdom of Great Britain and Northern Ireland, the United States of America, the Socialist Republic of Vietnam and the Socialist Federal Republic of Yugoslavia, the Secretary-General of the United Nations.",KHM,,811.0,,300.0,1113,30.0,857,https://www.peaceagreements.org/agreements/252/,https://www.peaceagreements.org/media/documents/ag252_561bb3cd31dee.pdf
982,252,Agreement on a Comprehensive Political Settlement of the Cambodia Conflict (Framework for a Comprehensive Political Settlement of the Cambodia Conflict or Paris Accords) (23/10/1991),third party,1.0,C1,297,CON_297,Vietnam,Country/State,,,VNM,Vietnam,816.0,Asia,,,,,,,150.0,Government of Vietnam (North Vietnam),Government of Vietnam (1976-),,Cambodia,Cambodian peace process,Asia and Pacific,23/10/1991,1991,Interstate/mixed,"Framework-substantive, comprehensive","Unsigned copy of the agreement but based on the agreement text and additional research, parties are presumed to be those included in the Supreme National Council, namely: H.R.H Prince Norodom Sihanouk, the government of Cambodia, Khmer People's National Liberation Front (KPNLF), FUNCINPEC, Democratic Kampuchea (Khmer Rouge).","Unsigned copy of the agreement but based on the agreement text and additional research, parties are presumed to be: Australia, Brunei Darussalam, Canada, the People's Republic of China, the French Republic, the Republic of India, the Republic of Indonesia, Japan, the Lao People's Democratic Republic, Malaysia, the Republic of the Philippines, the Republic of Singapore, the Kingdom of Thailand, the Union of Soviet Socialist Republics, the United Kingdom of Great Britain and Northern Ireland, the United States of America, the Socialist Republic of Vietnam and the Socialist Federal Republic of Yugoslavia, the Secretary-General of the United Nations.",KHM,,811.0,,300.0,1113,30.0,857,https://www.peaceagreements.org/agreements/252/,https://www.peaceagreements.org/media/documents/ag252_561bb3cd31dee.pdf
975,252,Agreement on a Comprehensive Political Settlement of the Cambodia Conflict (Framework for a Comprehensive Political Settlement of the Cambodia Conflict or Paris Accords) (23/10/1991),third party,1.0,C1,294,CON_294,Japan,Country/State,,,JPN,Japan,740.0,Asia,,,,,,,140.0,Government of Japan,Government of Japan (2012-),,Cambodia,Cambodian peace process,Asia and Pacific,23/10/1991,1991,Interstate/mixed,"Framework-substantive, comprehensive","Unsigned copy of the agreement but based on the agreement text and additional research, parties are presumed to be those included in the Supreme National Council, namely: H.R.H Prince Norodom Sihanouk, the government of Cambodia, Khmer People's National Liberation Front (KPNLF), FUNCINPEC, Democratic Kampuchea (Khmer Rouge).","Unsigned copy of the agreement but based on the agreement text and additional research, parties are presumed to be: Australia, Brunei Darussalam, Canada, the People's Republic of China, the French Republic, the Republic of India, the Republic of Indonesia, Japan, the Lao People's Democratic Republic, Malaysia, the Republic of the Philippines, the Republic of Singapore, the Kingdom of Thailand, the Union of Soviet Socialist Republics, the United Kingdom of Great Britain and Northern Ireland, the United States of America, the Socialist Republic of Vietnam and the Socialist Federal Republic of Yugoslavia, the Secretary-General of the United Nations.",KHM,,811.0,,300.0,1113,30.0,857,https://www.peaceagreements.org/agreements/252/,https://www.peaceagreements.org/media/documents/ag252_561bb3cd31dee.pdf
987,252,Agreement on a Comprehensive Political Settlement of the Cambodia Conflict (Framework for a Comprehensive Political Settlement of the Cambodia Conflict or Paris Accords) (23/10/1991),third party,1.0,C1,292,CON_292,Brunei,Country/State,,,BRN,Brunei,835.0,Asia,,,,,,,,,Government of Brunei (1984-),,Cambodia,Cambodian peace process,Asia and Pacific,23/10/1991,1991,Interstate/mixed,"Framework-substantive, comprehensive","Unsigned copy of the agreement but based on the agreement text and additional research, parties are presumed to be those included in the Supreme National Council, namely: H.R.H Prince Norodom Sihanouk, the government of Cambodia, Khmer People's National Liberation Front (KPNLF), FUNCINPEC, Democratic Kampuchea (Khmer Rouge).","Unsigned copy of the agreement but based on the agreement text and additional research, parties are presumed to be: Australia, Brunei Darussalam, Canada, the People's Republic of China, the French Republic, the Republic of India, the Republic of Indonesia, Japan, the Lao People's Democratic Republic, Malaysia, the Republic of the Philippines, the Republic of Singapore, the Kingdom of Thailand, the Union of Soviet Socialist Republics, the United Kingdom of Great Britain and Northern Ireland, the United States of America, the Socialist Republic of Vietnam and the Socialist Federal Republic of Yugoslavia, the Secretary-General of the United Nations.",KHM,,811.0,,300.0,1113,30.0,857,https://www.peaceagreements.org/agreements/252/,https://www.peaceagreements.org/media/documents/ag252_561bb3cd31dee.pdf
974,252,Agreement on a Comprehensive Political Settlement of the Cambodia Conflict (Framework for a Comprehensive Political Settlement of the Cambodia Conflict or Paris Accords) (23/10/1991),third party,1.0,C1,162,CON_162,Indonesia,Country/State,,,IDN,Indonesia,850.0,Asia,,,,,,,155.0,Government of Indonesia,Government of Indonesia (2014-),,Cambodia,Cambodian peace process,Asia and Pacific,23/10/1991,1991,Interstate/mixed,"Framework-substantive, comprehensive","Unsigned copy of the agreement but based on the agreement text and additional research, parties are presumed to be those included in the Supreme National Council, namely: H.R.H Prince Norodom Sihanouk, the government of Cambodia, Khmer People's National Liberation Front (KPNLF), FUNCINPEC, Democratic Kampuchea (Khmer Rouge).","Unsigned copy of the agreement but based on the agreement text and additional research, parties are presumed to be: Australia, Brunei Darussalam, Canada, the People's Republic of China, the French Republic, the Republic of India, the Republic of Indonesia, Japan, the Lao People's Democratic Republic, Malaysia, the Republic of the Philippines, the Republic of Singapore, the Kingdom of Thailand, the Union of Soviet Socialist Republics, the United Kingdom of Great Britain and Northern Ireland, the United States of America, the Socialist Republic of Vietnam and the Socialist Federal Republic of Yugoslavia, the Secretary-General of the United Nations.",KHM,,811.0,,300.0,1113,30.0,857,https://www.peaceagreements.org/agreements/252/,https://www.peaceagreements.org/media/documents/ag252_561bb3cd31dee.pdf
983,252,Agreement on a Comprehensive Political Settlement of the Cambodia Conflict (Framework for a Comprehensive Political Settlement of the Cambodia Conflict or Paris Accords) (23/10/1991),third party,1.0,C1,49,IGO_49,United Nations (General),Intergovernmental Organization,,,,,,,UN,United Nations,1.0,,,,,,UN: United Nations,,Cambodia,Cambodian peace process,Asia and Pacific,23/10/1991,1991,Interstate/mixed,"Framework-substantive, comprehensive","Unsigned copy of the agreement but based on the agreement text and additional research, parties are presumed to be those included in the Supreme National Council, namely: H.R.H Prince Norodom Sihanouk, the government of Cambodia, Khmer People's National Liberation Front (KPNLF), FUNCINPEC, Democratic Kampuchea (Khmer Rouge).","Unsigned copy of the agreement but based on the agreement text and additional research, parties are presumed to be: Australia, Brunei Darussalam, Canada, the People's Republic of China, the French Republic, the Republic of India, the Republic of Indonesia, Japan, the Lao People's Democratic Republic, Malaysia, the Republic of the Philippines, the Republic of Singapore, the Kingdom of Thailand, the Union of Soviet Socialist Republics, the United Kingdom of Great Britain and Northern Ireland, the United States of America, the Socialist Republic of Vietnam and the Socialist Federal Republic of Yugoslavia, the Secretary-General of the United Nations.",KHM,,811.0,,300.0,1113,30.0,857,https://www.peaceagreements.org/agreements/252/,https://www.peaceagreements.org/media/documents/ag252_561bb3cd31dee.pdf
976,252,Agreement on a Comprehensive Political Settlement of the Cambodia Conflict (Framework for a Comprehensive Political Settlement of the Cambodia Conflict or Paris Accords) (23/10/1991),third party,1.0,C1,12,CON_12,Malaysia,Country/State,,,MYS,Malaysia,820.0,Asia,,,,,,,152.0,Government of Malaysia,Government of Malaysia (2021-),Government of Malaysia (2020-2021) | Government of Malaysia (2021-),Cambodia,Cambodian peace process,Asia and Pacific,23/10/1991,1991,Interstate/mixed,"Framework-substantive, comprehensive","Unsigned copy of the agreement but based on the agreement text and additional research, parties are presumed to be those included in the Supreme National Council, namely: H.R.H Prince Norodom Sihanouk, the government of Cambodia, Khmer People's National Liberation Front (KPNLF), FUNCINPEC, Democratic Kampuchea (Khmer Rouge).","Unsigned copy of the agreement but based on the agreement text and additional research, parties are presumed to be: Australia, Brunei Darussalam, Canada, the People's Republic of China, the French Republic, the Republic of India, the Republic of Indonesia, Japan, the Lao People's Democratic Republic, Malaysia, the Republic of the Philippines, the Republic of Singapore, the Kingdom of Thailand, the Union of Soviet Socialist Republics, the United Kingdom of Great Britain and Northern Ireland, the United States of America, the Socialist Republic of Vietnam and the Socialist Federal Republic of Yugoslavia, the Secretary-General of the United Nations.",KHM,,811.0,,300.0,1113,30.0,857,https://www.peaceagreements.org/agreements/252/,https://www.peaceagreements.org/media/documents/ag252_561bb3cd31dee.pdf
979,252,Agreement on a Comprehensive Political Settlement of the Cambodia Conflict (Framework for a Comprehensive Political Settlement of the Cambodia Conflict or Paris Accords) (23/10/1991),third party,1.0,C1,295,CON_295,Thailand,Country/State,,,THA,Thailand,800.0,Asia,,,,,,,147.0,Government of Thailand,Government of Thailand (2019-),Government of Thailand (2008-2011) | Government of Thailand (2014-2019) | Government of Thailand (2019-),Cambodia,Cambodian peace process,Asia and Pacific,23/10/1991,1991,Interstate/mixed,"Framework-substantive, comprehensive","Unsigned copy of the agreement but based on the agreement text and additional research, parties are presumed to be those included in the Supreme National Council, namely: H.R.H Prince Norodom Sihanouk, the government of Cambodia, Khmer People's National Liberation Front (KPNLF), FUNCINPEC, Democratic Kampuchea (Khmer Rouge).","Unsigned copy of the agreement but based on the agreement text and additional research, parties are presumed to be: Australia, Brunei Darussalam, Canada, the People's Republic of China, the French Republic, the Republic of India, the Republic of Indonesia, Japan, the Lao People's Democratic Republic, Malaysia, the Republic of the Philippines, the Republic of Singapore, the Kingdom of Thailand, the Union of Soviet Socialist Republics, the United Kingdom of Great Britain and Northern Ireland, the United States of America, the Socialist Republic of Vietnam and the Socialist Federal Republic of Yugoslavia, the Secretary-General of the United Nations.",KHM,,811.0,,300.0,1113,30.0,857,https://www.peaceagreements.org/agreements/252/,https://www.peaceagreements.org/media/documents/ag252_561bb3cd31dee.pdf
985,252,Agreement on a Comprehensive Political Settlement of the Cambodia Conflict (Framework for a Comprehensive Political Settlement of the Cambodia Conflict or Paris Accords) (23/10/1991),third party,1.0,C1,298,CON_298,Laos,Country/State,,,LAO,Laos,812.0,Asia,,,,,,,149.0,Government of Laos,Government of Laos (1991-),,Cambodia,Cambodian peace process,Asia and Pacific,23/10/1991,1991,Interstate/mixed,"Framework-substantive, comprehensive","Unsigned copy of the agreement but based on the agreement text and additional research, parties are presumed to be those included in the Supreme National Council, namely: H.R.H Prince Norodom Sihanouk, the government of Cambodia, Khmer People's National Liberation Front (KPNLF), FUNCINPEC, Democratic Kampuchea (Khmer Rouge).","Unsigned copy of the agreement but based on the agreement text and additional research, parties are presumed to be: Australia, Brunei Darussalam, Canada, the People's Republic of China, the French Republic, the Republic of India, the Republic of Indonesia, Japan, the Lao People's Democratic Republic, Malaysia, the Republic of the Philippines, the Republic of Singapore, the Kingdom of Thailand, the Union of Soviet Socialist Republics, the United Kingdom of Great Britain and Northern Ireland, the United States of America, the Socialist Republic of Vietnam and the Socialist Federal Republic of Yugoslavia, the Secretary-General of the United Nations.",KHM,,811.0,,300.0,1113,30.0,857,https://www.peaceagreements.org/agreements/252/,https://www.peaceagreements.org/media/documents/ag252_561bb3cd31dee.pdf
968,252,Agreement on a Comprehensive Political Settlement of the Cambodia Conflict (Framework for a Comprehensive Political Settlement of the Cambodia Conflict or Paris Accords) (23/10/1991),party,,,247,CON_247,Cambodia,Country/State,,,KHM,Cambodia,811.0,Asia,,,,,,,148.0,Government of Cambodia (Kampuchea),Government of Cambodia (1993-),,Cambodia,Cambodian peace process,Asia and Pacific,23/10/1991,1991,Interstate/mixed,"Framework-substantive, comprehensive","Unsigned copy of the agreement but based on the agreement text and additional research, parties are presumed to be those included in the Supreme National Council, namely: H.R.H Prince Norodom Sihanouk, the government of Cambodia, Khmer People's National Liberation Front (KPNLF), FUNCINPEC, Democratic Kampuchea (Khmer Rouge).","Unsigned copy of the agreement but based on the agreement text and additional research, parties are presumed to be: Australia, Brunei Darussalam, Canada, the People's Republic of China, the French Republic, the Republic of India, the Republic of Indonesia, Japan, the Lao People's Democratic Republic, Malaysia, the Republic of the Philippines, the Republic of Singapore, the Kingdom of Thailand, the Union of Soviet Socialist Republics, the United Kingdom of Great Britain and Northern Ireland, the United States of America, the Socialist Republic of Vietnam and the Socialist Federal Republic of Yugoslavia, the Secretary-General of the United Nations.",KHM,,811.0,,300.0,1113,30.0,857,https://www.peaceagreements.org/agreements/252/,https://www.peaceagreements.org/media/documents/ag252_561bb3cd31dee.pdf
981,252,Agreement on a Comprehensive Political Settlement of the Cambodia Conflict (Framework for a Comprehensive Political Settlement of the Cambodia Conflict or Paris Accords) (23/10/1991),third party,1.0,C1,3,CON_3,United States,Country/State,,,USA,United States,2.0,Americas,,P5,,,,,3.0,Government of United States of America,Government of the United States (2021-),Government of the United States (2017-2021) | Government of the United States (2021-),Cambodia,Cambodian peace process,Asia and Pacific,23/10/1991,1991,Interstate/mixed,"Framework-substantive, comprehensive","Unsigned copy of the agreement but based on the agreement text and additional research, parties are presumed to be those included in the Supreme National Council, namely: H.R.H Prince Norodom Sihanouk, the government of Cambodia, Khmer People's National Liberation Front (KPNLF), FUNCINPEC, Democratic Kampuchea (Khmer Rouge).","Unsigned copy of the agreement but based on the agreement text and additional research, parties are presumed to be: Australia, Brunei Darussalam, Canada, the People's Republic of China, the French Republic, the Republic of India, the Republic of Indonesia, Japan, the Lao People's Democratic Republic, Malaysia, the Republic of the Philippines, the Republic of Singapore, the Kingdom of Thailand, the Union of Soviet Socialist Republics, the United Kingdom of Great Britain and Northern Ireland, the United States of America, the Socialist Republic of Vietnam and the Socialist Federal Republic of Yugoslavia, the Secretary-General of the United Nations.",KHM,,811.0,,300.0,1113,30.0,857,https://www.peaceagreements.org/agreements/252/,https://www.peaceagreements.org/media/documents/ag252_561bb3cd31dee.pdf
980,252,Agreement on a Comprehensive Political Settlement of the Cambodia Conflict (Framework for a Comprehensive Political Settlement of the Cambodia Conflict or Paris Accords) (23/10/1991),third party,1.0,C1,19,CON_19,United Kingdom,Country/State,,,GBR,United Kingdom,200.0,Europe,,P5,,,,,28.0,Government of United Kingdom,Government of the United Kingdom (2010-),,Cambodia,Cambodian peace process,Asia and Pacific,23/10/1991,1991,Interstate/mixed,"Framework-substantive, comprehensive","Unsigned copy of the agreement but based on the agreement text and additional research, parties are presumed to be those included in the Supreme National Council, namely: H.R.H Prince Norodom Sihanouk, the government of Cambodia, Khmer People's National Liberation Front (KPNLF), FUNCINPEC, Democratic Kampuchea (Khmer Rouge).","Unsigned copy of the agreement but based on the agreement text and additional research, parties are presumed to be: Australia, Brunei Darussalam, Canada, the People's Republic of China, the French Republic, the Republic of India, the Republic of Indonesia, Japan, the Lao People's Democratic Republic, Malaysia, the Republic of the Philippines, the Republic of Singapore, the Kingdom of Thailand, the Union of Soviet Socialist Republics, the United Kingdom of Great Britain and Northern Ireland, the United States of America, the Socialist Republic of Vietnam and the Socialist Federal Republic of Yugoslavia, the Secretary-General of the United Nations.",KHM,,811.0,,300.0,1113,30.0,857,https://www.peaceagreements.org/agreements/252/,https://www.peaceagreements.org/media/documents/ag252_561bb3cd31dee.pdf
986,252,Agreement on a Comprehensive Political Settlement of the Cambodia Conflict (Framework for a Comprehensive Political Settlement of the Cambodia Conflict or Paris Accords) (23/10/1991),third party,1.0,C1,21,CON_21,Russia,Country/State,,,RUS,Russia,365.0,Europe,,P5,,,,,57.0,Government of Russia (Soviet Union),Government of Russia (2000-),Government of Russia (2000-) | Government of Russia (2000-) Republic of Chechnya | Government of Russia (2000-) Republic of Ingushetia,Cambodia,Cambodian peace process,Asia and Pacific,23/10/1991,1991,Interstate/mixed,"Framework-substantive, comprehensive","Unsigned copy of the agreement but based on the agreement text and additional research, parties are presumed to be those included in the Supreme National Council, namely: H.R.H Prince Norodom Sihanouk, the government of Cambodia, Khmer People's National Liberation Front (KPNLF), FUNCINPEC, Democratic Kampuchea (Khmer Rouge).","Unsigned copy of the agreement but based on the agreement text and additional research, parties are presumed to be: Australia, Brunei Darussalam, Canada, the People's Republic of China, the French Republic, the Republic of India, the Republic of Indonesia, Japan, the Lao People's Democratic Republic, Malaysia, the Republic of the Philippines, the Republic of Singapore, the Kingdom of Thailand, the Union of Soviet Socialist Republics, the United Kingdom of Great Britain and Northern Ireland, the United States of America, the Socialist Republic of Vietnam and the Socialist Federal Republic of Yugoslavia, the Secretary-General of the United Nations.",KHM,,811.0,,300.0,1113,30.0,857,https://www.peaceagreements.org/agreements/252/,https://www.peaceagreements.org/media/documents/ag252_561bb3cd31dee.pdf
984,252,Agreement on a Comprehensive Political Settlement of the Cambodia Conflict (Framework for a Comprehensive Political Settlement of the Cambodia Conflict or Paris Accords) (23/10/1991),third party,1.0,C1,22,CON_22,Yugoslavia,Country/State,,, ,Yugoslavia,345.0,Europe,,,,,,,,,,,Cambodia,Cambodian peace process,Asia and Pacific,23/10/1991,1991,Interstate/mixed,"Framework-substantive, comprehensive","Unsigned copy of the agreement but based on the agreement text and additional research, parties are presumed to be those included in the Supreme National Council, namely: H.R.H Prince Norodom Sihanouk, the government of Cambodia, Khmer People's National Liberation Front (KPNLF), FUNCINPEC, Democratic Kampuchea (Khmer Rouge).","Unsigned copy of the agreement but based on the agreement text and additional research, parties are presumed to be: Australia, Brunei Darussalam, Canada, the People's Republic of China, the French Republic, the Republic of India, the Republic of Indonesia, Japan, the Lao People's Democratic Republic, Malaysia, the Republic of the Philippines, the Republic of Singapore, the Kingdom of Thailand, the Union of Soviet Socialist Republics, the United Kingdom of Great Britain and Northern Ireland, the United States of America, the Socialist Republic of Vietnam and the Socialist Federal Republic of Yugoslavia, the Secretary-General of the United Nations.",KHM,,811.0,,300.0,1113,30.0,857,https://www.peaceagreements.org/agreements/252/,https://www.peaceagreements.org/media/documents/ag252_561bb3cd31dee.pdf
972,252,Agreement on a Comprehensive Political Settlement of the Cambodia Conflict (Framework for a Comprehensive Political Settlement of the Cambodia Conflict or Paris Accords) (23/10/1991),third party,1.0,C1,7,CON_7,France,Country/State,,,FRA,France,220.0,Europe,,P5,,,,,33.0,Government of France,Government of France (2017-),Government of France (2017-) | Government of France (2017-) French Guiana | Government of France (2017-) Guadeloupe | Government of France (2017-) Martinique | Government of France (2017-) Saint-Barthelemy | Government of France (2017-) Saint-Martin,Cambodia,Cambodian peace process,Asia and Pacific,23/10/1991,1991,Interstate/mixed,"Framework-substantive, comprehensive","Unsigned copy of the agreement but based on the agreement text and additional research, parties are presumed to be those included in the Supreme National Council, namely: H.R.H Prince Norodom Sihanouk, the government of Cambodia, Khmer People's National Liberation Front (KPNLF), FUNCINPEC, Democratic Kampuchea (Khmer Rouge).","Unsigned copy of the agreement but based on the agreement text and additional research, parties are presumed to be: Australia, Brunei Darussalam, Canada, the People's Republic of China, the French Republic, the Republic of India, the Republic of Indonesia, Japan, the Lao People's Democratic Republic, Malaysia, the Republic of the Philippines, the Republic of Singapore, the Kingdom of Thailand, the Union of Soviet Socialist Republics, the United Kingdom of Great Britain and Northern Ireland, the United States of America, the Socialist Republic of Vietnam and the Socialist Federal Republic of Yugoslavia, the Secretary-General of the United Nations.",KHM,,811.0,,300.0,1113,30.0,857,https://www.peaceagreements.org/agreements/252/,https://www.peaceagreements.org/media/documents/ag252_561bb3cd31dee.pdf
965,252,Agreement on a Comprehensive Political Settlement of the Cambodia Conflict (Framework for a Comprehensive Political Settlement of the Cambodia Conflict or Paris Accords) (23/10/1991),party,,,293,ARM_293,Khmer People’s National Liberation Front,Armed Organization,,,KHM,Cambodia,811.0,Asia,KPNLF,,,,,,272.0,KPNLF,Former KPNLF: Khmer People's National Liberation Front (Cambodia),,Cambodia,Cambodian peace process,Asia and Pacific,23/10/1991,1991,Interstate/mixed,"Framework-substantive, comprehensive","Unsigned copy of the agreement but based on the agreement text and additional research, parties are presumed to be those included in the Supreme National Council, namely: H.R.H Prince Norodom Sihanouk, the government of Cambodia, Khmer People's National Liberation Front (KPNLF), FUNCINPEC, Democratic Kampuchea (Khmer Rouge).","Unsigned copy of the agreement but based on the agreement text and additional research, parties are presumed to be: Australia, Brunei Darussalam, Canada, the People's Republic of China, the French Republic, the Republic of India, the Republic of Indonesia, Japan, the Lao People's Democratic Republic, Malaysia, the Republic of the Philippines, the Republic of Singapore, the Kingdom of Thailand, the Union of Soviet Socialist Republics, the United Kingdom of Great Britain and Northern Ireland, the United States of America, the Socialist Republic of Vietnam and the Socialist Federal Republic of Yugoslavia, the Secretary-General of the United Nations.",KHM,,811.0,,300.0,1113,30.0,857,https://www.peaceagreements.org/agreements/252/,https://www.peaceagreements.org/media/documents/ag252_561bb3cd31dee.pdf
